ID_REF	GSM1684095	GSM1684096	GSM1684097	GSM1684098	GSM1684099	GSM1684100	GSM1684101	GSM1684102	GSM1684103	GSM1684104
ILMN_1800787	8825.492	7921.348	9678.265	12903.43	5437.68	6955.988	6498.119	10370.34	7372.33	9123.049
ILMN_1800795	134.0562	99.04269	134.2941	121.3952	117.1622	127.6156	114.6905	135.3326	133.5842	112.5025
ILMN_1800796	232.9776	133.7975	146.5441	167.4482	184.1887	168.7258	140.7957	120.2261	160.1492	129.8207
ILMN_1800800	128.9841	105.5846	98.57358	100.6524	91.67321	113.3986	120.332	136.2887	105.9532	99.48406
ILMN_1800837	437.5785	512.2521	359.5982	332.4943	331.3414	457.8926	468.5121	492.5558	359.4114	347.1492
ILMN_1800838	112.5015	101.054	99.33963	99.8092	101.3076	111.7331	92.80756	105.3194	107.412	108.6621
ILMN_1800843	148.1394	122.43	137.3162	119.4294	148.6238	125.9932	113.5354	117.6689	116.0044	134.663
ILMN_1800853	97.41583	162.2518	97.43162	127.5821	93.45628	141.0991	90.92377	166.8795	97.62692	116.9305
ILMN_1800855	450.3686	377.0422	270.8521	245.2294	186.1104	224.2356	285.1463	334.2542	271.035	376.3408
ILMN_1800871	275.438	252.0804	226.5419	231.8593	204.4014	240.2004	218.8688	268.3757	197.3401	158.213
ILMN_1800873	97.35677	108.0544	99.16413	114.5544	116.8616	101.1338	106.6746	109.4568	122.3305	115.7146
ILMN_1800874	89.6367	84.72477	77.78307	116.5721	97.80758	91.97081	87.96397	86.01302	87.73537	97.57265
ILMN_1800875	103.6005	108.511	101.9257	101.6091	102.7415	125.4024	93.49487	111.4961	126.2937	87.27071
ILMN_1800884	117.3365	134.8794	104.6892	117.2845	106.3151	116.7201	103.1198	111.1753	110.4452	141.9388
ILMN_1800889	384.1445	468.2599	427.8651	652.6201	309.5038	609.9017	286.6307	347.2428	303.7321	466.2544
ILMN_1800894	115.6102	131.3333	136.7483	108.6137	103.0436	110.3169	116.3623	100.9905	97.9835	110.3979
ILMN_1800897	1771.223	1531.624	1433.82	1332.171	1124.248	1222.241	1472.601	1489.598	1829.513	1841.568
ILMN_1800898	105.2407	99.69151	101.887	119.3388	115.5081	107.1603	96.39848	111.0413	110.7828	107.8666
ILMN_1800911	112.1694	120.3041	116.8386	131.1066	121.1762	113.6027	113.4676	116.4427	119.3113	119.1429
ILMN_1800912	310.5864	214.782	341.2345	285.4191	291.3109	338.6653	404.6663	374.1278	322.6559	342.8903
ILMN_1800914	116.5684	112.907	116.5277	102.5511	109.2789	103.2956	111.7177	129.3483	102.7678	112.1781
ILMN_1800923	110.2123	116.5987	103.2569	110.2626	106.7362	109.7305	101.5318	112.157	117.4416	111.6609
ILMN_1800935	161.4192	121.0868	236.225	160.6368	241.1164	185.4804	220.0095	198.4292	224.8432	171.0498
ILMN_1800942	116.2281	108.4573	123.2978	128.6201	147.9163	148.6429	118.6586	111.7569	114.4802	144.1739
ILMN_1800951	215.7544	256.4158	283.1404	276.3479	240.7121	191.1855	204.9371	224.4514	296.8887	200.3334
ILMN_1800952	233.2222	230.8044	201.0641	239.5039	162.2518	184.7845	257.3049	334.0752	282.2168	283.0926
ILMN_1800958	108.5901	103.2754	133.4623	131.0831	132.574	168.7531	127.5463	126.9347	120.491	123.4817
ILMN_1800975	314.1422	265.5879	249.593	283.3784	252.6877	275.8437	289.1194	299.7442	282.7958	275.286
ILMN_1800976	119.3808	113.6167	143.6358	104.9156	128.4557	128.9277	199.6494	133.2353	171.0046	166.3162
ILMN_1800989	94.87054	94.57384	84.90447	103.0054	90.73367	81.6805	104.7571	105.9707	107.3628	113.2107
ILMN_1800993	99.46375	104.8108	120.0518	106.5321	129.5554	130.7626	151.6666	120.005	119.5578	114.6933
ILMN_1800997	98.87885	103.0371	96.81632	98.71957	98.31103	105.7571	104.9062	114.2437	95.3081	92.53666
ILMN_1801020	116.268	110.6888	139.5004	118.0148	128.693	113.7776	147.6137	132.4408	138.4756	126.9213
ILMN_1801032	104.9831	106.6804	115.0567	104.7251	99.45842	101.2033	107.6693	103.0767	95.14573	96.80017
ILMN_1801040	356.1365	327.566	301.1539	265.8655	370.1858	310.2231	330.7265	248.949	455.8447	406.8403
ILMN_1801043	145.5004	104.7829	206.8463	136.8944	324.0466	171.5532	203.782	126.8808	226.2661	186.8297
ILMN_1801044	98.29684	104.5797	98.38718	95.56223	102.1431	94.07702	92.09648	102.2944	94.8425	92.34699
ILMN_1801045	114.6393	135.9318	111.2999	105.7996	107.8062	109.4105	106.0741	104.2784	110.977	110.248
ILMN_1801051	80.12428	86.9907	79.43407	74.90706	86.9558	80.41909	95.09566	75.02649	97.96626	91.36311
ILMN_1801053	118.1323	100.7487	109.3553	122.9517	112.9864	119.7868	100.7439	117.0246	123.9182	127.9965
ILMN_1801068	124.948	109.4963	117.739	135.6982	116.682	133.0968	113.3763	109.2613	116.707	110.5952
ILMN_1801077	147.3278	191.7367	179.1523	171.5299	161.5758	207.4406	147.3278	197.5223	168.4338	168.2937
ILMN_1801090	89.16882	88.24525	100.9873	88.41294	79.76925	84.88897	94.91687	107.7093	88.27028	103.4863
ILMN_1801091	112.2667	106.2339	119.3097	105.6623	138.4458	100.646	118.1914	120.282	118.3641	133.9403
ILMN_1801098	106.1522	114.5739	117.0002	108.8097	123.2228	113.1971	120.4284	120.722	109.4238	108.0652
ILMN_1801101	265.8655	262.5795	245.2294	153.1009	277.1892	168.3716	202.6401	168.6751	298.9961	224.8432
ILMN_1801104	86.59576	85.48272	93.65603	85.23396	87.71192	82.31411	93.38953	92.13789	81.99076	92.11558
ILMN_1801105	1528.838	973.4011	1618.694	1498.017	1405.015	1367.394	1630.891	1255.419	1734.941	1470.496
ILMN_1801109	177.7379	173.205	173.0681	153.7233	173.7335	136.8263	168.7063	147.8582	159.6408	144.1546
ILMN_1801116	116.8386	120.8644	122.7883	95.99648	106.4449	114.6719	111.598	100.847	100.1837	112.9919
ILMN_1801118	410.5311	329.5333	647.2105	321.3142	808.0192	398.2788	567.1601	289.6254	574.6742	305.6143
ILMN_1801119	333.0316	377.9497	407.0459	412.3415	184.3395	392.7864	237.6039	364.8428	369.7082	535.4695
ILMN_1801121	204.9371	242.9467	159.4032	188.4861	165.6299	191.5502	179.6585	216.3959	235.718	198.4801
ILMN_1801122	97.28744	99.10869	110.4342	123.1097	103.7884	98.22077	99.13869	113.6774	85.79365	98.48763
ILMN_1801124	278.7348	267.2959	325.0129	426.9271	263.6232	309.2102	348.1523	423.1868	271.0869	342.2564
ILMN_1801130	106.1064	113.8002	105.7163	129.9351	112.2941	114.4107	118.2378	124.5984	130.8283	136.4917
ILMN_1801138	100.8663	112.1104	95.72211	103.0296	114.5778	111.2875	97.49924	103.6965	106.0286	99.53204
ILMN_1801143	102.4248	104.517	103.3149	110.3368	101.2618	96.91964	122.0608	122.0307	116.4291	144.3731
ILMN_1801146	80.06208	90.02338	89.26448	79.36874	95.32118	79.04938	79.43407	99.9801	88.60776	87.93204
ILMN_1801152	95.73273	89.52857	96.84316	102.3352	86.21554	96.72435	101.8139	103.7773	91.97832	117.1048
ILMN_1801156	634.6895	717.1135	368.1737	499.0542	322.2902	321.6207	339.9827	439.8372	312.806	360.4992
ILMN_1801158	91.23345	120.1641	89.03425	99.20185	108.0954	104.0208	111.8111	88.5868	90.75865	91.68781
ILMN_1801168	113.2256	146.7852	103.8244	92.43156	130.7897	136.2138	97.28586	135.7564	118.0582	105.9931
ILMN_1801173	122.1285	112.8209	96.63081	101.0048	107.2304	106.2938	96.86375	101.8799	93.56561	101.0186
ILMN_1801175	117.853	118.6841	120.663	122.7516	130.4244	111.2704	115.3544	121.2825	121.3519	102.9632
ILMN_1801178	94.97408	91.78572	106.5343	98.93416	89.76563	92.72933	99.98603	88.16879	93.21574	120.2911
ILMN_1801184	113.1344	124.1765	111.7525	107.5447	109.9052	111.0248	102.2627	97.94712	116.3906	110.5559
ILMN_1801189	108.4708	105.333	114.5698	110.0943	115.9204	105.5719	96.52647	106.4176	112.9935	107.628
ILMN_1801193	111.2214	112.3815	111.1227	102.0432	116.5779	115.6237	112.6827	99.45644	110.2011	103.3844
ILMN_1801205	115.5495	97.06319	118.6729	90.77591	132.2896	95.95894	110.2042	113.4376	113.1313	93.86521
ILMN_1801215	120.5789	115.4647	109.6176	144.5166	120.2438	119.4691	103.9112	106.7392	124.3548	123.9711
ILMN_1801216	96.36271	91.50146	83.34385	88.43847	86.33899	83.98901	108.053	106.805	92.74405	95.3132
ILMN_1801223	117.3452	173.9765	112.2295	139.6157	110.7942	113.1893	147.6289	141.7381	126.1851	111.3435
ILMN_1801226	100.0341	106.1855	107.8101	93.75926	103.5864	102.1797	99.34197	113.3519	108.2462	100.6728
ILMN_1801230	94.71611	89.54874	93.97421	92.99825	87.77258	87.60091	107.1346	86.86015	100.9491	84.48769
ILMN_1801236	258.055	288.5308	183.1402	214.8896	160.3229	191.4478	155.9733	204.5807	182.9249	167.3825
ILMN_1801240	100.5464	113.9267	110.5079	110.8435	108.6107	96.78435	116.7956	120.6583	108.9506	102.9781
ILMN_1801246	3872.937	7286.783	5714.242	9493.818	3530.057	9964.305	5175.96	9766.093	3626.113	8485.899
ILMN_1801254	115.6215	116.4019	105.6923	139.2052	129.2177	124.5163	123.7234	106.1024	130.9216	115.213
ILMN_1801257	88.24387	82.37192	82.82217	91.93578	81.1465	82.53504	86.25902	94.59913	84.91119	80.35372
ILMN_1801262	90.02493	85.49783	94.17043	85.81031	93.63103	87.72731	104.431	97.20104	91.64877	96.15154
ILMN_1801263	100.9762	102.9594	127.6836	102.2632	113.1642	117.5041	106.5592	126.4988	117.7547	117.2761
ILMN_1801302	83.28895	90.56966	100.6592	91.61568	87.99058	90.48125	85.96228	80.20397	103.5335	86.19373
ILMN_1801303	256.7232	255.4478	216.7212	157.8261	253.1224	149.0077	187.8681	183.1971	296.4426	222.5348
ILMN_1801304	104.4896	127.2313	95.99496	89.71974	107.8075	117.5982	94.93808	108.2937	119.9242	125.3025
ILMN_1801307	960.1649	1288.579	1184.926	3048.097	424.8743	3064.535	1039.804	2591.993	1779.827	6570.222
ILMN_1801313	206.4098	383.4639	221.1611	433.7178	199.031	493.1702	322.0759	433.7178	273.87	540.4576
ILMN_1801340	116.5894	125.074	121.4174	108.8516	112.5386	92.08419	115.7517	112.0535	101.632	105.1947
ILMN_1801341	111.1866	107.9129	108.015	109.4871	95.27341	108.4916	106.531	130.7468	99.80797	147.0416
ILMN_1801348	224.6945	109.5206	319.7115	165.1505	419.6414	281.9399	309.8808	153.9341	319.8354	192.0343
ILMN_1801349	112.1738	99.73266	103.5073	96.24541	98.12572	119.4023	122.6613	95.62341	128.8984	104.5261
ILMN_1801357	91.67321	91.20126	77.51086	87.4254	87.43117	87.55306	84.02362	89.7787	93.32473	86.91127
ILMN_1801366	93.26894	88.94086	92.41196	95.09722	89.6367	83.74801	105.8255	84.13726	100.8553	103.7633
ILMN_1801370	86.32136	89.73948	108.2193	94.87803	88.85115	92.3667	92.36371	80.75122	85.25562	89.20154
ILMN_1801377	163.5844	128.8662	225.1471	195.0521	178.42	149.2764	151.4892	124.8232	166.6883	147.6646
ILMN_1801378	148.9104	306.9992	139.2711	149.7696	200.4282	188.5956	134.6073	151.1231	149.1173	143.8704
ILMN_1801383	1225.155	1159.839	950.2916	728.5251	570.6028	807.481	1066.749	1155.77	1569.641	1503.248
ILMN_1801387	233.8506	215.0331	269.9077	282.7958	269.1208	283.999	191.2073	188.0984	186.4921	191.4285
ILMN_1801391	90.77805	116.054	106.0624	118.6626	112.7398	108.2885	112.7373	109.3537	102.5003	108.5403
ILMN_1801395	126.6184	112.7186	141.6467	135.1777	103.2592	109.7758	102.1048	112.5654	115.5766	111.4941
ILMN_1801403	297.3716	291.3941	232.2731	316.0721	227.4256	264.0889	207.3645	300.2866	234.1764	211.2203
ILMN_1801405	117.6802	118.9207	101.176	130.9991	119.8431	117.7776	98.28212	117.2434	115.2292	125.4718
ILMN_1801408	95.06912	103.3234	90.83994	110.261	93.72533	96.13937	91.60254	92.32671	81.63136	88.13023
ILMN_1801417	127.9165	114.6164	108.923	138.9758	96.9149	108.8227	99.17168	107.9554	134.5133	116.5448
ILMN_1801421	2339.091	2267.803	1808.341	2054.994	1784.922	2023.455	1218.374	1216.572	1562.151	1611.698
ILMN_1801428	85.27781	82.8063	85.81511	91.3512	94.87209	99.16498	119.7687	89.9134	94.89101	90.28568
ILMN_1801435	98.59134	85.24092	103.274	96.09046	97.49247	94.08687	96.02821	92.65494	87.95968	106.7072
ILMN_1801441	84.93051	84.38268	84.58276	99.1664	82.7524	84.30396	99.53879	76.90365	106.5382	95.94996
ILMN_1801442	96.10436	88.67023	92.72849	94.12807	86.53339	85.15144	89.68208	107.8713	107.7747	95.10763
ILMN_1801443	120.1679	86.9024	85.32597	89.18849	104.0078	109.6349	114.111	111.789	100.9013	108.4585
ILMN_1801454	104.1148	102.0767	106.6861	92.66047	101.6467	115.4156	85.7106	95.54756	92.81182	106.7681
ILMN_1801456	123.4569	123.7489	129.586	123.6299	119.5421	135.3013	141.1878	119.0748	128.1087	162.9917
ILMN_1801460	115.213	118.0949	118.3454	117.4891	115.1821	114.8488	110.2194	98.71749	125.9959	111.0784
ILMN_1801464	221.5212	185.2067	137.5114	126.9457	171.3125	138.9896	128.0935	121.2508	191.4478	191.7367
ILMN_1801467	129.8895	139.3897	123.5204	113.3751	146.9632	138.2401	142.4331	121.27	133.3819	154.152
ILMN_1801476	80.13523	76.25994	80.44505	87.72474	86.24977	76.05202	91.74798	80.85057	91.54193	83.49729
ILMN_1801491	141.1654	150.7029	147.9108	181.2994	175.0042	132.5422	172.9009	181.3405	154.5327	141.4085
ILMN_1801504	368.9693	216.8662	479.602	217.4081	558.4005	150.873	374.9686	206.6237	428.7144	198.1902
ILMN_1801516	113.7011	104.2348	103.1875	107.5551	92.81323	109.1822	113.0569	93.41039	98.30212	114.065
ILMN_1801521	100.8229	154.7115	101.9516	130.108	115.6114	107.4526	117.4728	104.1183	105.5592	101.7572
ILMN_1801536	106.4598	108.8211	105.3718	120.5848	92.87836	100.3048	106.6973	117.3452	94.01488	88.60776
ILMN_1801553	171.3458	245.2937	226.9898	263.6232	215.7544	240.9205	213.1969	203.1629	163.6912	250.8898
ILMN_1801572	119.5704	110.4126	146.039	126.2079	127.4699	120.8773	126.2188	128.4355	129.0615	115.3775
ILMN_1801584	377.4541	645.4624	567.1601	348.1523	1043.632	542.5219	912.6095	720.8985	277.5508	221.1611
ILMN_1801586	102.4203	103.7568	101.1713	98.6981	96.70406	87.23225	92.08304	89.4727	113.1426	100.9762
ILMN_1801588	87.1029	83.4482	98.8744	91.11703	83.46233	85.92655	113.2757	132.9907	117.322	108.973
ILMN_1801600	431.7206	418.4694	519.3105	452.5171	327.0409	390.4512	430.2628	515.3754	500.6454	722.7669
ILMN_1801605	238.6956	268.2944	306.9992	236.0659	267.0901	219.4391	308.2699	254.4857	264.4459	267.25
ILMN_1801606	851.7476	1084.989	1087.094	757.1796	1492.469	716.5123	1183.561	940.2419	1081.937	536.7465
ILMN_1801608	99.6694	92.4983	89.86417	85.2684	99.20476	97.60123	96.16106	102.0222	98.10725	97.13306
ILMN_1801610	190.2692	165.1505	192.1937	140.1614	396.6664	144.2522	170.4687	146.6429	153.2864	138.9568
ILMN_1801616	124.1876	125.6226	208.0646	200.396	146.2473	184.1646	129.842	179.6232	227.4788	233.3623
ILMN_1801632	87.17645	88.00906	91.92822	84.51254	107.0712	95.36335	93.52681	84.4576	95.02072	93.46775
ILMN_1801633	3347.235	4716.656	3950.418	3979.187	3298.623	3490.642	3177.427	3057.724	3009.354	3138.065
ILMN_1801639	97.95708	83.39011	85.55486	90.96033	90.11734	100.6179	105.5846	99.10295	93.71545	89.03113
ILMN_1801641	94.19107	94.11184	91.66809	79.40901	90.10406	86.18585	98.96211	77.53211	83.17004	78.16979
ILMN_1801658	117.3284	96.01498	101.1837	98.66528	94.78748	112.8287	104.3095	100.9388	97.75629	105.7958
ILMN_1801664	132.0923	122.4258	243.9541	143.1529	231.2525	180.9518	230.421	170.1286	181.2027	150.6711
ILMN_1801666	80.85057	87.18259	92.81429	86.117	89.97086	86.53682	97.64696	86.93661	85.49551	93.79091
ILMN_1801680	98.47852	101.7838	112.0949	102.8848	101.6965	90.6573	97.7203	90.00878	103.2292	101.2729
ILMN_1801697	106.5438	110.2331	102.3823	110.8635	107.2647	104.6492	91.29577	107.2109	95.41396	94.15511
ILMN_1801698	103.3122	108.7767	130.4537	117.0857	106.7001	103.2105	91.87792	94.74287	111.7277	112.2626
ILMN_1801700	96.60107	114.3823	106.7449	127.7745	106.8567	114.4274	97.93022	90.78125	101.3144	96.09283
ILMN_1801703	492.4443	248.8241	742.0464	302.3033	1390.834	279.7036	520.9511	222.912	355.226	156.7265
ILMN_1801710	315.8317	265.0222	673.4509	428.6219	911.3011	308.7967	512.2521	292.6117	595.2506	339.3356
ILMN_1801725	120.8835	123.2514	111.3435	108.0297	128.2386	120.9227	109.8072	110.9998	121.8472	127.4922
ILMN_1801743	102.3977	115.7327	93.21574	94.51328	103.3801	91.24203	105.7827	96.38715	107.0457	105.0206
ILMN_1801748	106.1255	104.851	101.0377	100.0325	106.7029	111.2742	116.4303	92.89433	102.924	104.6974
ILMN_1801762	91.16707	87.42032	93.34754	99.21686	97.78176	99.04547	98.00935	115.1573	98.28537	105.9964
ILMN_1801766	371.5927	284.7518	808.9032	575.0252	1747.565	875.9706	788.4	674.2501	473.829	340.5329
ILMN_1801767	207.2474	194.1062	242.0211	223.0291	148.9904	133.5632	283.5919	287.4012	189.6486	319.279
ILMN_1801769	97.69132	107.9902	101.3924	105.9769	103.6291	107.4849	108.9219	97.10423	111.1675	101.2
ILMN_1801776	87.50999	83.49729	95.60671	108.0396	95.76276	82.84762	105.3	90.07039	88.42865	87.54835
ILMN_1801778	114.3272	130.7549	103.5729	140.1327	107.3126	107.5619	117.7258	109.5476	118.0651	116.3697
ILMN_1801795	3271.875	3018.151	3794.068	2889.671	5339.634	3920.439	4479.973	2960.42	3121.832	1957.59
ILMN_1801814	90.72884	101.2862	111.3423	100.9717	110.7301	92.57561	97.24176	96.27107	98.64703	91.58294
ILMN_1801822	1340.098	715.2811	1275.668	939.4556	1252.347	805.2477	1204.413	857.0206	825.4762	672.9471
ILMN_1801832	87.3098	82.52637	81.74271	85.63514	88.85326	83.25846	91.11972	87.16787	85.80824	91.78056
ILMN_1801833	170.2487	151.4	191.9001	177.5603	183.4003	217.2378	164.2525	168.3074	134.4012	156.1896
ILMN_1801842	83.81335	91.16974	90.66734	76.86907	90.1115	90.13889	95.30305	86.2079	85.56379	83.06274
ILMN_1801845	267.1976	276.5671	303.2324	287.1379	375.7163	353.2356	232.4661	270.454	261.9865	214.7324
ILMN_1801851	136.8587	120.5917	119.2178	104.8616	93.89252	98.68571	103.7568	86.53496	104.1791	104.0786
ILMN_1801852	14378.31	13124.6	17510.03	16648.07	14114.99	18271.77	10096.47	16117.39	12045.26	12270.7
ILMN_1801853	84.42543	88.57737	74.42761	90.65862	86.04721	96.05916	91.7795	95.58981	90.74282	83.38443
ILMN_1801864	364.0093	507.6812	497.9557	636.8344	467.069	633.2835	615.3513	865.4103	409.529	599.165
ILMN_1801866	130.7897	105.1163	130.9397	123.7721	102.4024	106.8587	144.9922	132.3573	147.8582	127.9653
ILMN_1801867	111.478	102.7807	111.0296	108.1926	98.69062	95.32413	101.3869	99.4692	112.1964	106.9974
ILMN_1801869	955.1816	483.9467	908.8231	712.7	843.8417	804.4437	599.6191	594.7544	617.4313	522.4254
ILMN_1801886	102.0649	109.3796	110.714	111.1475	109.8324	108.3076	93.54371	93.95505	107.1194	114.6446
ILMN_1801889	95.03914	98.38199	94.35825	94.68915	93.50958	87.75772	112.0383	101.869	100.9178	115.955
ILMN_1801891	106.0518	116.4593	117.967	123.9027	106.8454	124.7772	118.5013	118.8483	119.1335	131.2718
ILMN_1801899	89.54732	90.96663	100.9127	90.50373	88.97675	84.33678	104.2023	84.83649	91.78572	82.13018
ILMN_1801905	156.6958	172.3091	141.9055	186.8648	135.6286	135.4314	143.4167	140.9493	134.4917	160.6368
ILMN_1801909	118.1058	111.7991	103.6769	114.0102	116.3521	103.6878	127.5726	123.1274	115.785	135.2653
ILMN_1801913	338.6653	361.2304	444.3729	355.7082	538.9774	402.9599	407.2736	419.098	405.4092	396.1304
ILMN_1801914	114.796	109.9341	107.219	111.7062	120.1815	97.58255	97.61751	102.0051	115.2193	101.3033
ILMN_1801917	87.34133	99.46375	88.77007	98.55068	99.76241	96.45894	94.75514	93.60723	92.27312	97.55283
ILMN_1801923	174.8136	196.2424	179.2955	222.8012	169.6557	214.3899	205.3931	233.0184	147.466	197.5223
ILMN_1801925	95.75546	96.52647	100.7396	99.65658	100.3498	93.69288	98.6058	104.3455	89.24605	111.686
ILMN_1801927	90.34787	85.15144	87.07928	84.79069	83.64708	90.91129	87.94164	86.7802	86.9024	91.66255
ILMN_1801928	1880.046	2150.023	2858.875	3245.794	4771.137	3521.005	3638.007	3963.841	3181.656	3738.374
ILMN_1801931	132.1831	183.1402	147.6137	194.9509	140.199	160.848	137.4474	146.4842	160.7509	166.9803
ILMN_1801934	455.4024	522.0656	282.4372	304.9973	291.2334	303.546	279.4761	317.5246	392.9475	378.2989
ILMN_1801938	103.1119	114.5753	104.5946	107.7809	106.5438	127.1342	112.0322	103.654	110.1343	106.5605
ILMN_1801939	91.54897	101.9435	105.1084	89.1049	88.1842	91.64023	104.5106	104.996	105.6525	101.8799
ILMN_1801940	112.8973	151.7137	111.0966	131.0288	118.3622	105.2282	122.5348	111.5773	120.4887	128.8408
ILMN_1801941	546.8243	645.8716	582.1412	732.0959	647.7628	630.1248	530.2604	472.7946	638.2145	629.4315
ILMN_1801943	100.8323	126.4372	103.9193	126.6709	104.4957	122.2399	100.5583	110.3539	110.1313	109.7672
ILMN_1801953	122.0765	104.704	104.5797	96.32449	104.9022	111.6882	97.41518	89.63487	106.8307	91.8319
ILMN_1801962	118.6551	107.9981	112.8811	116.8914	101.3423	102.053	98.19386	99.80035	90.61932	105.866
ILMN_1801984	103.3376	111.268	117.9531	117.4568	150.3548	118.433	123.0002	133.5543	129.9073	127.9878
ILMN_1801987	131.4314	116.756	134.5496	103.3008	114.5753	125.2959	123.9182	120.0483	108.6442	114.8174
ILMN_1801996	108.3795	139.2501	111.3751	118.5156	108.2718	116.0577	123.8984	105.3527	130.3573	110.862
ILMN_1801999	170.3288	136.9978	116.0577	120.6932	126.4842	131.8728	126.2012	132.734	141.7787	133.6031
ILMN_1802019	118.9731	103.2912	97.58964	103.4364	100.5156	94.39091	107.7215	106.6766	95.26497	124.9291
ILMN_1802023	188.3943	147.7995	117.6432	153.5076	137.8658	121.9768	127.235	125.0934	118.9272	109.5369
ILMN_1802027	447.0217	214.022	986.4526	310.0178	1545.848	514.7234	1583.796	377.1292	1004.132	319.5799
ILMN_1802029	86.81977	83.09221	96.10436	91.98855	86.14277	94.63203	79.90953	82.2125	93.84448	111.5315
ILMN_1802053	331.0513	239.2227	201.6062	193.9267	158.3422	170.1754	155.8277	169.4382	176.8815	178.3108
ILMN_1802082	145.8517	148.4562	178.2404	181.7982	135.5272	146.5988	147.3699	155.6585	176.6213	220.4324
ILMN_1802089	252.4841	239.3356	194.7495	247.2342	169.151	172.5607	179.2542	180.2193	214.3404	228.2397
ILMN_1802093	101.5395	90.19221	95.53773	96.98415	89.82872	96.54969	95.71707	99.03344	99.48161	94.55061
ILMN_1802094	96.86375	97.05065	94.70441	84.72859	91.51373	87.18497	75.55468	94.86239	90.12463	93.52907
ILMN_1802096	214.0596	196.4422	315.9869	323.9208	461.856	338.2988	270.2132	258.5585	338.0862	202.5885
ILMN_1802100	86.01489	88.85326	85.71311	87.06268	91.45329	81.44939	78.16264	97.34769	87.03281	86.84904
ILMN_1802104	95.56537	85.89601	81.73917	84.4235	80.80412	86.77006	77.80598	85.00268	84.06855	75.13934
ILMN_1802105	102.0776	97.12035	88.96448	120.1641	104.4905	108.8934	95.57304	96.46907	92.70412	107.2318
ILMN_1802106	611.7405	545.9864	660.1735	800.8739	495.0232	843.3846	747.2834	805.7911	773.5605	1027.167
ILMN_1802109	104.2446	106.6571	114.7878	108.2624	104.8701	122.2798	111.4871	101.9906	110.832	108.7064
ILMN_1802115	114.1834	121.1819	127.4699	123.8932	132.1065	119.0448	107.2374	95.03151	118.7107	107.1849
ILMN_1802131	102.6547	125.5093	113.4376	106.2997	108.2348	114.0395	99.68385	89.85783	105.5921	108.0568
ILMN_1802139	122.3736	100.5868	115.0689	107.6684	123.0718	127.9146	104.8789	145.9447	109.0582	119.1229
ILMN_1802146	119.6017	105.1986	142.5842	126.5668	132.3227	142.9669	114.2778	118.2742	144.2033	140.0869
ILMN_1802151	74.50451	85.52075	84.90641	80.49345	114.811	112.469	100.5607	91.04504	96.82384	116.0729
ILMN_1802152	111.4356	107.4325	113.0319	110.2699	95.48179	97.34359	117.7831	105.9828	101.887	108.0183
ILMN_1802157	351.8191	252.2724	256.762	243.6952	267.9596	227.4788	265.6838	266.2597	303.7012	216.0997
